Root	Category	Name	TunerType	DiseqC	LNB-Selection	LNB	Frequency	Polarity	Symbolrate	FEC	APID	VPID	PMTPID	PCRPID	AC3	TelePID	SID	StreamID	Encrypted	NetworkID	SatModulation	SatModulationSystem	Group	Language	AudioChannel	EPGFlag	Volume	OrbitalPos	DiSEqCValue
Astra 19.2°E	CSAT	CANAL+ FAMILY (fra)	1	3	1	10600	11896	v	27500	2	621	610	600	610	0	641	8306	1074	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ FAMILY (eng)	1	3	1	10600	11896	v	27500	2	622	610	600	610	0	641	8306	1074	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (fra)	1	3	1	10600	12012	v	29700	1	82	160	1280	160	17	0	8801	1080	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (eng)	1	3	1	10600	12012	v	29700	1	83	160	1280	160	17	0	8801	1080	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (qad)	1	3	1	10600	12012	v	29700	1	81	160	1280	160	17	0	8801	1080	153	1	142	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (fra)	1	3	1	10600	12012	v	29700	1	82	160	1300	160	17	0	8821	1080	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (eng)	1	3	1	10600	12012	v	29700	1	83	160	1300	160	17	0	8821	1080	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (qad)	1	3	1	10600	12012	v	29700	1	81	160	1300	160	17	0	8821	1080	153	1	142	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (fra)	1	3	1	10600	12012	v	29700	1	82	160	1310	160	17	0	8831	1080	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (eng)	1	3	1	10600	12012	v	29700	1	83	160	1310	160	17	0	8831	1080	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (qad)	1	3	1	10600	12012	v	29700	1	81	160	1310	160	17	0	8831	1080	153	1	142	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (fra)	1	3	1	10600	12012	v	29700	1	82	160	1320	160	17	0	8841	1080	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (eng)	1	3	1	10600	12012	v	29700	1	83	160	1320	160	17	0	8841	1080	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ HD (qad)	1	3	1	10600	12012	v	29700	1	81	160	1320	160	17	0	8841	1080	153	1	142	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ SPORT (fra)	1	3	1	10600	11856	v	27500	2	108	410	400	410	0	441	8204	1072	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ SPORT (eng)	1	3	1	10600	11856	v	27500	2	109	410	400	410	0	441	8204	1072	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ SPORT (fra)	1	3	1	10600	11856	v	27500	2	108	410	401	410	0	441	8224	1072	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ SPORT (eng)	1	3	1	10600	11856	v	27500	2	109	410	401	410	0	441	8224	1072	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ SPORT HD (fra)	1	3	1	10600	12012	v	29700	1	94	163	1283	163	17	0	8804	1080	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ SPORT HD (eng)	1	3	1	10600	12012	v	29700	1	95	163	1283	163	17	0	8804	1080	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ SPORT HD (fra)	1	3	1	10600	12012	v	29700	1	94	163	1303	163	17	0	8824	1080	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CANAL+ SPORT HD (eng)	1	3	1	10600	12012	v	29700	1	95	163	1303	163	17	0	8824	1080	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ CLASSIC (fra)	1	3	1	10600	11934	v	27500	2	121	110	100	110	0	141	8101	1076	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ CLASSIC (eng)	1	3	1	10600	11934	v	27500	2	122	110	100	110	0	141	8101	1076	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ CLUB (fra)	1	3	1	10600	11896	v	27500	2	221	210	200	210	0	241	8302	1074	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ CLUB (eng)	1	3	1	10600	11896	v	27500	2	223	210	200	210	0	241	8302	1074	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ EMOTION (fra)	1	3	1	10600	11934	v	27500	2	221	210	200	210	0	241	8102	1076	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ EMOTION (eng)	1	3	1	10600	11934	v	27500	2	224	210	200	210	0	241	8102	1076	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ EMOTION HD (fra)	1	3	1	10600	12168	v	29700	1	100	175	1325	175	17	48	9366	1088	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ EMOTION HD (eng)	1	3	1	10600	12168	v	29700	1	103	175	1325	175	17	48	9366	1088	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ EMOTION HD (fra)	1	3	1	10600	12168	v	29700	1	100	175	1295	175	17	48	9346	1088	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ EMOTION HD (eng)	1	3	1	10600	12168	v	29700	1	103	175	1295	175	17	48	9346	1088	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ FAMIZ (fra)	1	3	1	10600	12522	v	22000	3	104	166	1286	166	0	50	9217	1106	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ FAMIZ (eng)	1	3	1	10600	12522	v	22000	3	105	166	1286	166	0	50	9217	1106	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ FRISSON (fra)	1	3	1	10600	11934	v	27500	2	321	310	300	310	0	341	8103	1076	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ FRISSON (eng)	1	3	1	10600	11934	v	27500	2	322	310	300	310	0	341	8103	1076	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ FRISSON HD (fra)	1	3	1	10600	12012	v	29700	1	106	166	1286	166	17	51	8807	1080	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ FRISSON HD (eng)	1	3	1	10600	12012	v	29700	1	107	166	1286	166	17	51	8807	1080	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ FRISSON HD (fra)	1	3	1	10600	12012	v	29700	1	106	166	1306	166	17	51	8827	1080	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ FRISSON HD (eng)	1	3	1	10600	12012	v	29700	1	107	166	1306	166	17	51	8827	1080	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ PREMIER (fra)	1	3	1	10600	11856	v	27500	2	521	510	500	510	0	541	8205	1072	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ PREMIER (eng)	1	3	1	10600	11856	v	27500	2	522	510	500	510	0	541	8205	1072	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ PREMIER HD (eng)	1	3	1	10600	12012	v	29700	1	143	175	1295	175	17	0	8816	1080	25	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ PREMIER HD (fra)	1	3	1	10600	12012	v	29700	1	142	175	1295	175	17	0	8816	1080	153	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ PREMIER HD (eng)	1	3	1	10600	12012	v	29700	1	143	175	1315	175	17	0	8836	1080	25	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ PREMIER HD (fra)	1	3	1	10600	12012	v	29700	1	142	175	1315	175	17	0	8836	1080	153	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ STAR (fra)	1	3	1	10600	11934	v	27500	2	421	410	400	410	0	441	8104	1076	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	CINE+ STAR (eng)	1	3	1	10600	11934	v	27500	2	422	410	400	410	0	441	8104	1076	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	COMEDIE+ (fra)	1	3	1	10600	12582	v	22000	3	84	161	1281	161	0	35	9502	1110	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	COMEDIE+ (eng)	1	3	1	10600	12582	v	22000	3	85	161	1281	161	0	35	9502	1110	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	CUISINE+	1	3	1	10600	12611	v	22000	3	104	166	1286	166	0	50	9607	1112	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	D8	1	3	1	10600	12402	v	27500	2	121	110	100	110	0	141	8701	1100	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISCOVERY	1	3	1	10600	12611	v	22000	3	116	169	1289	169	0	0	9610	1112	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISCOVERY HD	1	3	1	10600	12130	v	27500	1	121	110	100	110	17	0	9901	1086	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISCOVERY HD	1	3	1	10600	12130	v	27500	1	121	110	101	110	17	0	9921	1086	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISCOVERY SCIENCE HD	1	3	1	10600	12090	v	29700	1	1721	1710	1720	1710	17	0	9427	1084	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISCOVERY SCIENCE HD	1	3	1	10600	12090	v	29700	1	1721	1710	1700	1710	17	0	9407	1084	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY CHANNEL (fra)	1	3	1	10600	11934	v	27500	2	521	510	500	510	0	541	8105	1076	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY CHANNEL (eng)	1	3	1	10600	11934	v	27500	2	522	510	500	510	0	541	8105	1076	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY CHANNEL+1 (fra)	1	3	1	10600	12640	v	22000	3	100	165	1285	165	0	47	8906	1114	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY CHANNEL+1 (eng)	1	3	1	10600	12640	v	22000	3	101	165	1285	165	0	47	8906	1114	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY CINEMAGIC (fra)	1	3	1	10600	12640	v	22000	3	108	167	1287	167	0	53	8908	1114	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY CINEMAGIC (eng)	1	3	1	10600	12640	v	22000	3	109	167	1287	167	0	53	8908	1114	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY HD (fra)	1	3	1	10600	12208	v	29700	1	142	175	1315	175	17	66	9036	1090	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY HD (eng)	1	3	1	10600	12208	v	29700	1	143	175	1315	175	17	66	9036	1090	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY HD (fra)	1	3	1	10600	12208	v	29700	1	142	175	1295	175	17	66	9016	1090	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY HD (eng)	1	3	1	10600	12208	v	29700	1	143	175	1295	175	17	66	9016	1090	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY JUNIOR (fra)	1	3	1	10600	12640	v	22000	3	104	166	1286	166	0	0	8907	1114	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY JUNIOR (eng)	1	3	1	10600	12640	v	22000	3	105	166	1286	166	0	0	8907	1114	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY JUNIOR HD (fra)	1	3	1	10600	12246	v	29700	1	221	210	200	210	17	241	6602	1092	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY JUNIOR HD (eng)	1	3	1	10600	12246	v	29700	1	222	210	200	210	17	241	6602	1092	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY JUNIOR HD (fra)	1	3	1	10600	12246	v	29700	1	221	210	201	210	17	241	6622	1092	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY JUNIOR HD (eng)	1	3	1	10600	12246	v	29700	1	222	210	201	210	17	241	6622	1092	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY MAGIC HD (fra)	1	3	1	10600	12090	v	29700	1	221	210	1311	210	17	241	9462	1084	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY MAGIC HD (eng)	1	3	1	10600	12090	v	29700	1	222	210	1311	210	17	241	9462	1084	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY MAGIC HD (fra)	1	3	1	10600	12090	v	29700	1	221	210	1291	210	17	241	9442	1084	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY MAGIC HD (eng)	1	3	1	10600	12090	v	29700	1	222	210	1291	210	17	241	9442	1084	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY MAGIC+1 (fra)	1	3	1	10600	12640	v	22000	3	112	168	1288	168	0	56	8909	1114	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY MAGIC+1 (eng)	1	3	1	10600	12640	v	22000	3	113	168	1288	168	0	56	8909	1114	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY XD	1	3	1	10600	12640	v	22000	3	92	163	1283	163	0	41	8904	1114	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY XD HD (fra)	1	3	1	10600	12090	v	29700	1	121	110	1295	110	17	141	9441	1084	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY XD HD (eng)	1	3	1	10600	12090	v	29700	1	122	110	1295	110	17	141	9441	1084	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY XD HD (fra)	1	3	1	10600	12090	v	29700	1	121	110	1310	110	17	141	9461	1084	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DISNEY XD HD (eng)	1	3	1	10600	12090	v	29700	1	122	110	1310	110	17	141	9461	1084	153	1	134	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	DJAZZ.TV HD	1	3	1	10600	12208	v	29700	1	106	166	1306	166	17	0	9027	1090	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	DJAZZ.TV HD	1	3	1	10600	12208	v	29700	1	106	166	1286	166	17	0	9007	1090	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	E!	1	3	1	10600	12640	v	22000	3	120	170	1290	170	0	0	8911	1114	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	EQUIDIA LIFE	1	3	1	10600	12582	v	22000	3	116	169	1289	169	0	0	9510	1110	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	EQUIDIA LIVE	1	3	1	10600	12640	v	22000	3	96	164	1284	164	0	0	8905	1114	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	ESPN CLASSIC	1	3	0	9750	11568	v	22000	3	100	165	1284	165	0	0	8505	1024	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	EUROSPORT	1	3	1	10600	12402	v	27500	2	1121	1110	1100	1110	0	1141	8711	1100	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	EUROSPORT 2	1	3	1	10600	12582	v	22000	3	88	162	1282	162	0	38	9503	1110	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	EUROSPORT 2 HD	1	3	1	10600	12090	v	29700	1	621	610	620	610	17	641	9426	1084	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	EUROSPORT 2 HD	1	3	1	10600	12090	v	29700	1	621	610	600	610	17	641	9406	1084	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	EUROSPORT HD	1	3	1	10600	12208	v	29700	1	130	172	1312	172	17	63	9033	1090	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	EUROSPORT HD	1	3	1	10600	12208	v	29700	1	130	172	1281	172	17	63	9013	1090	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	EVENEMENT CANALSAT	1	3	1	10600	12522	v	22000	3	108	167	1287	167	0	53	9208	1106	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	EXTREME SPORTS	1	3	1	10600	12582	v	22000	3	108	167	1287	167	0	0	9508	1110	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 ALPES	1	3	1	10600	12729	v	22000	3	108	167	1287	167	0	53	9808	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 ALSACE	1	3	1	10600	12729	v	22000	3	116	169	1289	169	0	59	9810	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 AQUITAINE	1	3	1	10600	12700	v	22000	3	88	162	1282	162	0	38	9703	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 AUVERGNE	1	3	1	10600	12700	v	22000	3	96	164	1284	164	0	44	9705	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 BNORMANDIE	1	3	1	10600	12729	v	22000	3	80	160	1280	160	0	32	9801	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 BOURGOGNE	1	3	1	10600	12729	v	22000	3	96	164	1284	164	0	44	9805	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 BRETAGNE	1	3	1	10600	12700	v	22000	3	104	166	1286	166	0	50	9707	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 CENTRE	1	3	1	10600	12729	v	22000	3	92	163	1283	163	0	41	9804	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 CHAMP ARDENNE	1	3	1	10600	12729	v	22000	3	104	166	1286	166	0	50	9807	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 CORSEVIASTELL	1	3	1	10600	12729	v	22000	3	124	171	1291	171	0	65	9812	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 COTE D'AZUR	1	3	1	10600	12729	v	22000	3	88	162	1282	162	0	38	9803	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 FRANCHE COMTE	1	3	1	10600	12700	v	22000	3	84	161	1281	161	0	35	9702	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 HNORMANDIE	1	3	1	10600	12700	v	22000	3	108	167	1287	167	0	53	9708	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 LANGUEDOCROU	1	3	1	10600	12729	v	22000	3	120	170	1290	170	0	62	9811	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 LIMOUSIN	1	3	1	10600	12700	v	22000	3	112	168	1288	168	0	56	9709	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 LORRAINE	1	3	1	10600	12700	v	22000	3	92	163	1283	163	0	41	9704	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 MIDI PYRENEES	1	3	1	10600	12700	v	22000	3	124	171	1291	171	0	65	9712	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 NORD PDC	1	3	1	10600	12729	v	22000	3	112	168	1288	168	0	56	9809	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 PARIS IDF	1	3	1	10600	12700	v	22000	3	100	165	1285	165	0	47	9706	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 PAYS DE LOIRE	1	3	1	10600	12729	v	22000	3	84	161	1281	161	0	35	9802	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 PICARDIE	1	3	1	10600	12700	v	22000	3	80	160	1280	160	0	32	9701	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 POITOUCHAR	1	3	1	10600	12729	v	22000	3	100	165	1285	165	0	47	9806	1120	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 PROV ALPES	1	3	1	10600	12700	v	22000	3	120	170	1290	170	0	62	9711	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	F3 RHONE ALPES	1	3	1	10600	12700	v	22000	3	116	169	1289	169	0	59	9710	1118	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FOOT+ 24/24	1	3	1	10600	12670	v	22000	1	921	910	900	910	16	0	8411	1116	25	1	134	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 (fra)	1	3	1	10600	11856	v	27500	2	921	910	900	910	0	941	8209	1072	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 (eng)	1	3	1	10600	11856	v	27500	2	922	910	900	910	0	941	8209	1072	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 (qad)	1	3	1	10600	11856	v	27500	2	923	910	900	910	0	941	8209	1072	153	1	1	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 (fra)	1	3	1	10600	11856	v	27500	2	921	910	901	910	0	941	8229	1072	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 (eng)	1	3	1	10600	11856	v	27500	2	922	910	901	910	0	941	8229	1072	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 (qad)	1	3	1	10600	11856	v	27500	2	923	910	901	910	0	941	8229	1072	153	1	1	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 HD (fra)	1	3	1	10600	12168	v	29700	1	134	173	1333	173	17	41	9354	1088	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 HD (eng)	1	3	1	10600	12168	v	29700	1	135	173	1333	173	17	41	9354	1088	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 HD (qad)	1	3	1	10600	12168	v	29700	1	133	173	1333	173	17	41	9354	1088	153	1	142	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 HD (fra)	1	3	1	10600	12168	v	29700	1	134	173	1313	173	17	41	9334	1088	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 HD (eng)	1	3	1	10600	12168	v	29700	1	135	173	1313	173	17	41	9334	1088	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 HD (qad)	1	3	1	10600	12168	v	29700	1	133	173	1313	173	17	41	9334	1088	153	1	142	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 HD (fra)	1	3	1	10600	12168	v	29700	1	134	173	1293	173	17	41	9314	1088	25	1	142	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 HD (eng)	1	3	1	10600	12168	v	29700	1	135	173	1293	173	17	41	9314	1088	153	1	142	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 2 HD (qad)	1	3	1	10600	12168	v	29700	1	133	173	1293	173	17	41	9314	1088	153	1	142	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 3 (fra)	1	3	1	10600	11856	v	27500	2	821	810	800	810	0	841	8208	1072	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 3 (qad)	1	3	1	10600	11856	v	27500	2	823	810	800	810	0	841	8208	1072	153	1	1	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 3 (fra)	1	3	1	10600	11856	v	27500	2	821	810	801	810	0	841	8228	1072	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 3 (qad)	1	3	1	10600	11856	v	27500	2	823	810	801	810	0	841	8228	1072	153	1	1	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 4 (fra)	1	3	1	10600	12402	v	27500	2	321	310	300	310	0	341	8703	1100	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 4 (eng)	1	3	1	10600	12402	v	27500	2	322	310	300	310	0	341	8703	1100	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 4 (fra)	1	3	1	10600	12402	v	27500	2	321	310	301	310	0	341	8723	1100	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 4 (eng)	1	3	1	10600	12402	v	27500	2	322	310	301	310	0	341	8723	1100	153	1	1	0	0	eng	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 5 (fra)	1	3	1	10600	12402	v	27500	2	421	410	400	410	0	441	8704	1100	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 5 (qad)	1	3	1	10600	12402	v	27500	2	423	410	400	410	0	441	8704	1100	153	1	1	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 5 (fra)	1	3	1	10600	12402	v	27500	2	421	410	401	410	0	441	8724	1100	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE 5 (qad)	1	3	1	10600	12402	v	27500	2	423	410	401	410	0	441	8724	1100	153	1	1	0	0	qad	0	0	0	192	0
Astra 19.2°E	CSAT	FRANCE Ô	1	3	1	10600	12402	v	27500	2	221	210	200	210	0	241	8702	1100	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	FRENCH LOVER	1	3	0	9750	11480	v	22000	3	104	166	1286	166	0	0	6407	1018	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	GOLF+	1	3	1	10600	12522	v	22000	3	112	168	1309	168	0	56	9209	1106	25	1	1	0	0	fra	0	0	0	192	0
Astra 19.2°E	CSAT	GOLF+ HD	1	3	1	10600	12130	v	27500	1	321	310	300	310	17	341	9903	1086	25	1	134	0	0	fra	0	0	0	192	0
